name,zip_code,city,state_code,address,phone,categories,id,is_close,price,rating,review_number,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19
The Cuban Restaurant and Bar,7030,Hoboken,NJ,333 Washington St_Hoboken_ NJ 07030_,(201) 795-9899,cuban;latin;,the-cuban-restaurant-and-bar-hoboken-2,FALSE,$$$,4.5,732,,,,,,,,,,,,,,,,,,,
Larb Ubol,10018,New York,NY,480 9th Ave_New York_ NY 10018_,(212) 564-1822,thai;,larb-ubol-new-york,FALSE,$$,4,558,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gelso & Grand,10013,New York,NY,186 Grand St_New York_ NY 10013_,(212) 226-1600,Italianpastashops;pizza;,gelso-and-grand-new-york,FALSE,$$,4,312,,,,,,,,,,,,,,,,,,,
Bodrum Mediterranean Restaurant,10024,New York,NY,584 Amsterdam Ave_New York_ NY 10024_,(212) 799-2806,mediterranean;pizza;breakfast_brunch;,bodrum-mediterranean-restaurant-new-york,FALSE,$$,4,298,,,,,,,,,,,,,,,,,,,
Shalel Lounge,10023,New York,NY,65 W 70th St_New York_ NY 10023_,(212) 873-2300,lounges;moroccan;,shalel-lounge-new-york,FALSE,$$,4,508,,,,,,,,,,,,,,,,,,,
Kiki's,10002,New York,NY,130 Division St_New York_ NY 10002_,(646) 882-7052,greek;mediterranean;,kikis-new-york,FALSE,$$,4.5,309,,,,,,,,,,,,,,,,,,,
Sushi Nakazawa,10014,New York,NY,23 Commerce St_New York_ NY 10014_,(212) 924-2212,Japanesesushi;seafood;,sushi-nakazawa-new-york,FALSE,$$$$,4.5,914,,,,,,,,,,,,,,,,,,,
Grand Banks,10013,New York,NY,Pier 25_Hudson River Park_New York_ NY 10013_,(212) 660-6312,bars;seafood;American_new,grand-banks-new-york,FALSE,$$$,4,243,,,,,,,,,,,,,,,,,,,
ABC Cocina,10003,New York,NY,38 E 19th St_New York_ NY 10003_,(212) 677-2233,latin;tapasmallplates;,abc-cocina-new-york,FALSE,$$$,4,676,,,,,,,,,,,,,,,,,,,
TEISUI,10001,New York,NY,246 5th Ave_New York_ NY 10001_,(917) 388-3596,Japanese,teisui-new-york,FALSE,$$$$,4.5,37,,,,,,,,,,,,,,,,,,,
Conmigo,10128,New York,NY,1685 1st Ave_New York_ NY 10128_,(212) 256-0056,cocktailbars;tacos;,conmigo-new-york,FALSE,$$$,3,29,,,,,,,,,,,,,,,,,,,
Aroqa,10011,New York,NY,206 9th Ave_New York_ NY 10011_,(646) 678-5471,indpak;cocktailbars;,aroqa-new-york,FALSE,$$$,5,24,,,,,,,,,,,,,,,,,,,
Society Cafe,10011,New York,NY,52 W 13th St_New York_ NY 10011_,(212) 300-4525,American_newcafes;breakfast_brunch;,society-cafe-new-york-2,FALSE,$$$,4.5,22,,,,,,,,,,,,,,,,,,,
Pinto Garden,10011,New York,NY,117 W 10th St_New York_ NY 10011_,(212) 366-5455,thai;asianfusion;chicken_wings;,pinto-garden-new-york-3,FALSE,$$,4,51,,,,,,,,,,,,,,,,,,,
Offside Tavern,10011,New York,NY,137 W 14th St_New York_ NY 10011_,(917) 388-3956,sportsbars;,offside-tavern-new-york,FALSE,$,4.5,19,,,,,,,,,,,,,,,,,,,
Kingsley,10009,New York,NY,190 Ave B_New York_ NY 10009_,(212) 674-4500,American_newfrench;bars;,kingsley-new-york-2,FALSE,$$$,4,85,,,,,,,,,,,,,,,,,,,
Community Food & Juice,10025,New York,NY,2893 Broadway_New York_ NY 10025_,(212) 665-2800,American_newbreakfast_brunch;,community-food-and-juice-new-york,FALSE,$$,3.5,754,,,,,,,,,,,,,,,,,,,
Crispo,10011,New York,NY,240 W 14th St_New York_ NY 10011_,(212) 229-1818,Italian,crispo-new-york,FALSE,$$$,4,782,,,,,,,,,,,,,,,,,,,
Kitty's kitchen,10019,New York,NY,850 12th Ave_New York_ NY 10019_,,chinese;mexican;,kittys-kitchen-new-york,FALSE,,,,,,,,,,,,,,,,,,,,,,
Chez Josephine,10036,New York,NY,414 W 42nd St_New York_ NY 10036_,(212) 594-1925,french;,chez-josephine-new-york,FALSE,$$$,4,309,,,,,,,,,,,,,,,,,,,
Excuse My French,10002,New York,NY,96 Orchard St_New York_ NY 10002_,(212) 780-9600,bars;tapas;french;,excuse-my-french-new-york,FALSE,$$,4.5,168,,,,,,,,,,,,,,,,,,,
Piccola Cucina Osteria,10012,New York,NY,196 Spring St_New York_ NY 10012_,(646) 478-7488,Italian,piccola-cucina-osteria-new-york,FALSE,$$,4,199,,,,,,,,,,,,,,,,,,,
Barbetta,10036,New York,NY,321 W 46th St_New York_ NY 10036_,(212) 246-9171,ItalianAmerican_new,barbetta-new-york,FALSE,$$$,3.5,164,,,,,,,,,,,,,,,,,,,
Luke's Lobster FiDi,10004,New York,NY,26 S William St_New York_ NY 10004_,(212) 747-1700,seafood;,lukes-lobster-fidi-new-york,FALSE,$$,4.5,804,,,,,,,,,,,,,,,,,,,
Match 65,10065,New York,NY,29 E 65th St_New York_ NY 10065_,(212) 737-4400,french;wine_bars;,match-65-new-york-2,FALSE,$$,3.5,121,,,,,,,,,,,,,,,,,,,
Graffiti Food & Wine Bar,10003,New York,NY,224 E 10th St_New York_ NY 10003_,(212) 677-0695,American_newwine_bars;vegetarian;,graffiti-food-and-wine-bar-new-york,FALSE,$$$,4,477,,,,,,,,,,,,,,,,,,,
Mermaid Oyster Bar,10012,New York,NY,79 MacDougal St_New York_ NY 10012_,(212) 260-0100,seafood;raw_food;,mermaid-oyster-bar-new-york-2,FALSE,$$,4,891,,,,,,,,,,,,,,,,,,,
Hakata Tonton,10014,New York,NY,61 Grove St_New York_ NY 10014_,(212) 242-3699,Japanese,hakata-tonton-new-york-3,FALSE,$$,4,767,,,,,,,,,,,,,,,,,,,
Ikinari Steak East Village,10003,New York,NY,90 E 10th St_New York_ NY 10003_,(917) 388-3546,steak;Japanesebeer_and_wine;,ikinari-steak-east-village-new-york,FALSE,$$,4,274,,,,,,,,,,,,,,,,,,,
Halifax,7030,Hoboken,NJ,225 River St_Fl 1_Hoboken_ NJ 07030_,(201) 253-2500,tradamerican;wine_bars;breakfast_brunch;,halifax-hoboken-2,FALSE,$$$,4,94,,,,,,,,,,,,,,,,,,,
Raku - It's Japanese II,10023,New York,NY,57 W 76th St_New York_ NY 10023_,(212) 873-1220,Japanesesushi;,raku-its-japanese-ii-new-york-2,FALSE,$$,4,193,,,,,,,,,,,,,,,,,,,
San Marzano Pasta Fresca,10003,New York,NY,117 Second Ave_New York_ NY 10003_,(212) 777-3600,Italianpastashops;,san-marzano-pasta-fresca-new-york,FALSE,$,4,509,,,,,,,,,,,,,,,,,,,
Chimichurri Grill East,10065,New York,NY,133 E 61st St_New York_ NY 10065_,(646) 707-0801,steak;argentine;latin;,chimichurri-grill-east-new-york-2,FALSE,$$$,5,20,,,,,,,,,,,,,,,,,,,
The Meatball Shop,10002,New York,NY,84 Stanton St_New York_ NY 10002_,(212) 982-8895,Italiantradamerican;,the-meatball-shop-new-york,FALSE,$$,4,2543,,,,,,,,,,,,,,,,,,,
Bubby's High Line,10014,New York,NY,73 Gansevoort St_New York_ NY 10014_,(212) 206-6200,tradamerican;comfortfood;,bubbys-high-line-new-york,FALSE,$$,3.5,408,,,,,,,,,,,,,,,,,,,
LIC Market,11101,Long Island City,NY,21-52 44th Dr_Long Island City_ NY 11101_,(718) 361-0013,breakfast_brunch;salad;sandwiches;,lic-market-long-island-city,FALSE,$$,4,616,,,,,,,,,,,,,,,,,,,
Ruby's Cafe,10012,New York,NY,219 Mulberry St_New York_ NY 10012_,(212) 925-5755,burgers;coffee;breakfast_brunch;,rubys-cafe-new-york-2,FALSE,$$,4,767,,,,,,,,,,,,,,,,,,,
Urbanspace Vanderbilt,10169,New York,NY,230 Park Ave_New York_ NY 10169_,(646) 747-0810,food_court;,urbanspace-vanderbilt-new-york-2,FALSE,$$,4,425,,,,,,,,,,,,,,,,,,,
POST,10009,New York,NY,42 Ave B_New York_ NY 10009_,(646) 930-2724,breakfast_brunch;tradamerican;,post-new-york-2,FALSE,$$,4.5,68,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clay,10027,New York,NY,553 Manhattan Ave_New York_ NY 10027_,(212) 729-1850,American_newbars;,clay-new-york-3,FALSE,$$$,4.5,34,,,,,,,,,,,,,,,,,,,
Dorlan's Tavern & Oyster Bar,10038,New York,NY,213 Front St_New York_ NY 10038_,(212) 779-2222,seafood;,dorlans-tavern-and-oyster-bar-new-york,FALSE,$$,4,105,,,,,,,,,,,,,,,,,,,
Socarrat Paella Bar - Chelsea,10011,New York,NY,259 W 19th St_New York_ NY 10011_,(212) 462-1000,spanish;tapas;tapasmallplates;,socarrat-paella-bar-chelsea-new-york-3,FALSE,$$$,4,966,,,,,,,,,,,,,,,,,,,
Tocqueville Restaurant,10003,New York,NY,1 E 15th St_New York_ NY 10003_,(212) 647-1515,American_newfrench;,tocqueville-restaurant-new-york-2,FALSE,$$$$,4,308,,,,,,,,,,,,,,,,,,,
Spice Symphony,10022,New York,NY,150 E 50th St_New York_ NY 10022_,(212) 300-4869,chinese;indpak;bars;,spice-symphony-new-york-3,FALSE,$$,4,52,,,,,,,,,,,,,,,,,,,
Supper,10009,New York,NY,156 E 2nd St_New York_ NY 10009_,(212) 477-7600,Italian,supper-new-york,FALSE,$$,4,1043,,,,,,,,,,,,,,,,,,,
Sugar East,10065,New York,NY,1125 1st Ave_New York_ NY 10065_,(212) 832-4610,speakeasies;lounges;American_new,sugar-east-new-york,FALSE,$$,4.5,14,,,,,,,,,,,,,,,,,,,
Mexicue,10011,New York,NY,160 8th Ave_New York_ NY 10011_,(212) 555-1212,bars;mexican;bbq;,mexicue-new-york-10,FALSE,$$,3.5,19,,,,,,,,,,,,,,,,,,,
The Cannibal Beer & Butcher,10016,New York,NY,113 E 29th St_New York_ NY 10016_,(212) 686-5480,butcher;beerbar;burgers;,the-cannibal-beer-and-butcher-new-york,FALSE,$$,4,413,,,,,,,,,,,,,,,,,,,
49 Monroe,10002,New York,NY,49 Monroe St_New York_ NY 10002_,(917) 472-7732,bars;french;Italian,49-monroe-new-york-4,FALSE,$$,4.5,55,,,,,,,,,,,,,,,,,,,
The Cuban Restaurant and Bar,7030,Hoboken,NJ,333 Washington St_Hoboken_ NJ 07030_,(201) 795-9899,cuban;latin;,the-cuban-restaurant-and-bar-hoboken-2,FALSE,$$$,4.5,732,,,,,,,,,,,,,,,,,,,
Larb Ubol,10018,New York,NY,480 9th Ave_New York_ NY 10018_,(212) 564-1822,thai;,larb-ubol-new-york,FALSE,$$,4,558,,,,,,,,,,,,,,,,,,,
Rumba Cubana,7093,Guttenberg,NJ,6909 J F Kennedy Blvd E_Guttenberg_ NJ 07093_,(201) 854-4000,cuban;bars;,rumba-cubana-guttenberg-2,FALSE,$$,4,338,,,,,,,,,,,,,,,,,,,
Adella,10036,New York,NY,410 W 43rd St_New York_ NY 10036_,(212) 273-0737,tapas;American_newwine_bars;,adella-new-york,FALSE,$$,4,112,,,,,,,,,,,,,,,,,,,
Robata,11354,Flushing,NY,3636 Prince St_Flushing_ NY 11354_,(718) 961-8666,Japanesesushi;tapasmallplates;,robata-flushing,FALSE,$$$,4.5,32,,,,,,,,,,,,,,,,,,,
Jams,10019,New York,NY,1414 Ave Of The Americas_New York_ NY 10019_,(212) 703-2007,American_newbreakfast_brunch;bars;,jams-new-york-3,FALSE,$$$,3.5,135,,,,,,,,,,,,,,,,,,,
Il Corallo Trattoria,10012,New York,NY,176 Prince St_New York_ NY 10012_,(212) 941-7119,Italianpizza;,il-corallo-trattoria-new-york,FALSE,$$,4,692,,,,,,,,,,,,,,,,,,,
Palma,10014,New York,NY,28 Cornelia St_New York_ NY 10014_,(212) 691-2223,Italian,palma-new-york,FALSE,$$$,4,524,,,,,,,,,,,,,,,,,,,
Kashkaval Garden,10019,New York,NY,852 9th Ave_New York_ NY 10019_,(212) 245-1758,mediterranean;fondue;tapas;,kashkaval-garden-new-york,FALSE,$$,4,402,,,,,,,,,,,,,,,,,,,
Sylvia's Restaurant,10027,New York,NY,328 Malcolm X Blvd_New York_ NY 10027_,(212) 996-0660,southern;soulfood;seafood;,sylvias-restaurant-new-york,FALSE,$$,3.5,1157,,,,,,,,,,,,,,,,,,,
The Upsider,10022,New York,NY,1004 2nd Ave_New York_ NY 10022_,(646) 726-4760,American_newbreakfast_brunch;cocktailbars;,the-upsider-new-york-2,FALSE,$$,3.5,332,,,,,,,,,,,,,,,,,,,
Polpette,10024,New York,NY,483 Amsterdam Ave_New York_ NY 10024_,(212) 858-0511,Italiangluten_free;sandwiches;,polpette-new-york,FALSE,$$,4,170,,,,,,,,,,,,,,,,,,,
The Nuaa,10065,New York,NY,1122 1st Ave_New York_ NY 10065_,(212) 888-2899,thai;,the-nuaa-new-york,FALSE,$$,4,309,,,,,,,,,,,,,,,,,,,
The Black Ant,10003,New York,NY,60 2nd Ave_New York_ NY 10003_,(212) 598-0300,mexican;desserts;bars;,the-black-ant-new-york-2,FALSE,$$,4,341,,,,,,,,,,,,,,,,,,,
Delilah,10002,New York,NY,155 Rivington St_New York_ NY 10002_,(212) 777-2520,mediterranean;cocktailbars;breakfast_brunch;,delilah-new-york,FALSE,$$,4,87,,,,,,,,,,,,,,,,,,,
44 & X Hell's Kitchen,10036,New York,NY,622 10th Ave_New York_ NY 10036_,(212) 977-1170,American_newbreakfast_brunch;bars;,44-and-x-hells-kitchen-new-york-5,FALSE,$$$,3.5,689,,,,,,,,,,,,,,,,,,,
VBar Seaport,10038,New York,NY,212 Front St_New York_ NY 10038_,(212) 732-7600,mediterranean;seafood;cocktailbars;,vbar-seaport-new-york-2,FALSE,$$,4,86,,,,,,,,,,,,,,,,,,,
Thai Sliders,10038,New York,NY,108 John St_New York_ NY 10038_,(212) 406-4773,thai;salad;noodles;,thai-sliders-new-york-3,FALSE,$$,4,200,,,,,,,,,,,,,,,,,,,
Ponty Bistro,10003,New York,NY,218 3rd Ave_New York_ NY 10003_,(212) 777-1616,african;french;,ponty-bistro-new-york,FALSE,$$,4,463,,,,,,,,,,,,,,,,,,,
Cuba Restaurant and Rum Bar,10012,New York,NY,222 Thompson St_New York_ NY 10012_,(212) 420-7878,cuban;,cuba-restaurant-and-rum-bar-new-york,FALSE,$$,4,1232,,,,,,,,,,,,,,,,,,,
21 Greenpoint,11222,Brooklyn,NY,21 Greenpoint Ave_Brooklyn_ NY 11222_,(718) 383-8833,American_newseafood;pizza;,21-greenpoint-brooklyn-2,FALSE,$$$,4.5,37,,,,,,,,,,,,,,,,,,,
Amada,10281,New York,NY,250 Vesey St_New York_ NY 10281_,(212) 542-8947,diners;tapasmallplates;cocktailbars;,amada-new-york-4,FALSE,$$$,3.5,161,,,,,,,,,,,,,,,,,,,
The Grey Dog,10012,New York,NY,244 Mulberry St_New York_ NY 10012_,(212) 966-1060,American_newbreakfast_brunch;coffee;,the-grey-dog-new-york-9,FALSE,$$,4,409,,,,,,,,,,,,,,,,,,,
Vin et Fleurs,10012,New York,NY,69 Thompson St_New York_ NY 10012_,(212) 431-3335,wine_bars;french;breakfast_brunch;,vin-et-fleurs-new-york,FALSE,$$,4,331,,,,,,,,,,,,,,,,,,,
Benson's NYC,10002,New York,NY,181 Essex St_New York_ NY 10002_,(646) 791-5765,American_newbreakfast_brunch;burgers;,bensons-nyc-new-york,FALSE,$$,4.5,228,,,,,,,,,,,,,,,,,,,
On Tap,10023,New York,NY,10 Columbus Cir_Whole Food Market_New York_ NY 10023_,(212) 823-9600,pubs;,on-tap-new-york,FALSE,$$,3,19,,,,,,,,,,,,,,,,,,,
Clinton Hall Seaport,10038,New York,NY,19 Fulton St_New York_ NY 10038_,(212) 233-0305,beerbar;burgers;venues;,clinton-hall-seaport-new-york,FALSE,$$,3,32,,,,,,,,,,,,,,,,,,,
Charlie Palmer Steak,10018,New York,NY,47 West 38th St_New York_ NY 10018_,(212) 302-3838,steak;American_new,charlie-palmer-steak-new-york-2,FALSE,$$$$,4,126,,,,,,,,,,,,,,,,,,,
KazuNori  | The Original Hand Roll Bar,10001,New York,NY,15 W 28th St_New York_ NY 10001_,(347) 594-5940,sushi;Japanese,kazunori-the-original-hand-roll-bar-new-york-2,FALSE,$$,4.5,178,,,,,,,,,,,,,,,,,,,
Via Emilia,10010,New York,NY,47 E 21st St_New York_ NY 10010_,(212) 505-3072,Italianwine_bars;,via-emilia-new-york,FALSE,$$,4,270,,,,,,,,,,,,,,,,,,,
Troquet,10013,New York,NY,155 Grand St_New York_ NY 10013_,(212) 343-4295,french;wine_bars;,troquet-new-york-3,FALSE,$$$,4.5,23,,,,,,,,,,,,,,,,,,,
Acappella,7020,Edgewater,NJ,163 Old River Rd_Edgewater_ NJ 07020_,(201) 840-0163,Italian,acappella-edgewater,FALSE,$$$,3.5,30,,,,,,,,,,,,,,,,,,,
Gelso & Grand,10013,New York,NY,186 Grand St_New York_ NY 10013_,(212) 226-1600,Italianpastashops;pizza;,gelso-and-grand-new-york,FALSE,$$,4,312,,,,,,,,,,,,,,,,,,,
Bodrum Mediterranean Restaurant,10024,New York,NY,584 Amsterdam Ave_New York_ NY 10024_,(212) 799-2806,mediterranean;pizza;breakfast_brunch;,bodrum-mediterranean-restaurant-new-york,FALSE,$$,4,298,,,,,,,,,,,,,,,,,,,
Shalel Lounge,10023,New York,NY,65 W 70th St_New York_ NY 10023_,(212) 873-2300,lounges;moroccan;,shalel-lounge-new-york,FALSE,$$,4,508,,,,,,,,,,,,,,,,,,,
Kiki's,10002,New York,NY,130 Division St_New York_ NY 10002_,(646) 882-7052,greek;mediterranean;,kikis-new-york,FALSE,$$,4.5,309,,,,,,,,,,,,,,,,,,,
Sushi Nakazawa,10014,New York,NY,23 Commerce St_New York_ NY 10014_,(212) 924-2212,Japanesesushi;seafood;,sushi-nakazawa-new-york,FALSE,$$$$,4.5,914,,,,,,,,,,,,,,,,,,,
Grand Banks,10013,New York,NY,Pier 25_Hudson River Park_New York_ NY 10013_,(212) 660-6312,bars;seafood;American_new,grand-banks-new-york,FALSE,$$$,4,243,,,,,,,,,,,,,,,,,,,
ABC Cocina,10003,New York,NY,38 E 19th St_New York_ NY 10003_,(212) 677-2233,latin;tapasmallplates;,abc-cocina-new-york,FALSE,$$$,4,676,,,,,,,,,,,,,,,,,,,
TEISUI,10001,New York,NY,246 5th Ave_New York_ NY 10001_,(917) 388-3596,Japanese,teisui-new-york,FALSE,$$$$,4.5,37,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conmigo,10128,New York,NY,1685 1st Ave_New York_ NY 10128_,(212) 256-0056,cocktailbars;tacos;,conmigo-new-york,FALSE,$$$,3,29,,,,,,,,,,,,,,,,,,,
Aroqa,10011,New York,NY,206 9th Ave_New York_ NY 10011_,(646) 678-5471,indpak;cocktailbars;,aroqa-new-york,FALSE,$$$,5,24,,,,,,,,,,,,,,,,,,,
Society Cafe,10011,New York,NY,52 W 13th St_New York_ NY 10011_,(212) 300-4525,American_newcafes;breakfast_brunch;,society-cafe-new-york-2,FALSE,$$$,4.5,22,,,,,,,,,,,,,,,,,,,
Pinto Garden,10011,New York,NY,117 W 10th St_New York_ NY 10011_,(212) 366-5455,thai;asianfusion;chicken_wings;,pinto-garden-new-york-3,FALSE,$$,4,51,,,,,,,,,,,,,,,,,,,
Offside Tavern,10011,New York,NY,137 W 14th St_New York_ NY 10011_,(917) 388-3956,sportsbars;,offside-tavern-new-york,FALSE,$,4.5,19,,,,,,,,,,,,,,,,,,,
Kingsley,10009,New York,NY,190 Ave B_New York_ NY 10009_,(212) 674-4500,American_newfrench;bars;,kingsley-new-york-2,FALSE,$$$,4,85,,,,,,,,,,,,,,,,,,,
Community Food & Juice,10025,New York,NY,2893 Broadway_New York_ NY 10025_,(212) 665-2800,American_newbreakfast_brunch;,community-food-and-juice-new-york,FALSE,$$,3.5,754,,,,,,,,,,,,,,,,,,,
Crispo,10011,New York,NY,240 W 14th St_New York_ NY 10011_,(212) 229-1818,Italian,crispo-new-york,FALSE,$$$,4,782,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annabel,10019,New York,NY,809 9th Ave_New York_ NY 10019_,(212) 245-2215,pizza;American_newbeerbar;,annabel-new-york-2,FALSE,$$,4,232,,,,,,,,,,,,,,,,,,,
Il Bambino,10011,New York,NY,48 W 8th St_New York_ NY 10011_,(212) 228-2466,Italiansandwiches;wine_bars;,il-bambino-new-york,FALSE,$$,4.5,107,,,,,,,,,,,,,,,,,,,
Chez Napoleon,10019,New York,NY,365 W 50th St_New York_ NY 10019_,(212) 265-6980,french;diners;,chez-napoleon-new-york,FALSE,$$$,4,218,,,,,,,,,,,,,,,,,,,
Carma East,10009,New York,NY,507 E 6th St_New York_ NY 10009_,(212) 228-9688,bars;dimsum;taiwanese;,carma-east-new-york-2,FALSE,$$,4,83,,,,,,,,,,,,,,,,,,,
Jeffrey's Grocery,10014,New York,NY,172 Waverly Pl_New York_ NY 10014_,(646) 398-7630,seafood;bars;,jeffreys-grocery-new-york,FALSE,$$,4,349,,,,,,,,,,,,,,,,,,,
Sunday in Brooklyn,11249,Brooklyn,NY,348 Wythe Ave_Brooklyn_ NY 11249_,(347) 222-6722,American_newbreakfast_brunch;,sunday-in-brooklyn-brooklyn-3,FALSE,$$,4,112,,,,,,,,,,,,,,,,,,,
The Park,10011,New York,NY,118 10th Ave_New York_ NY 10011_,(212) 352-3313,American_newvenues;,the-park-new-york-2,FALSE,$$,3,1520,,,,,,,,,,,,,,,,,,,
Cibo E Vino,10024,New York,NY,2418 Broadway_New York_ NY 10024_,(212) 362-0096,Italianbreakfast_brunch;desserts;,cibo-e-vino-new-york,FALSE,$$,4,191,,,,,,,,,,,,,,,,,,,
Sergimmo Salumeria,10018,New York,NY,456 9th Ave_New York_ NY 10018_,(212) 967-4212,Italiansandwiches;,sergimmo-salumeria-new-york,FALSE,$$,4,535,,,,,,,,,,,,,,,,,,,
Boccone,10018,New York,NY,506 9th Ave_New York_ NY 10018_,(212) 560-9500,Italiantapas;mediterranean;,boccone-new-york-6,FALSE,$$,4,37,,,,,,,,,,,,,,,,,,,
Ola vivabar,10075,New York,NY,453 E 78th St_New York_ NY 10075_,(646) 767-9970,latin;mexican;wine_bars;,ola-vivabar-new-york,FALSE,$$,4.5,60,,,,,,,,,,,,,,,,,,,
Orso,10036,New York,NY,322 W 46th St_New York_ NY 10036_,(212) 489-7212,Italian,orso-new-york,FALSE,$$$,4,140,,,,,,,,,,,,,,,,,,,
Milk And Roses,11222,Brooklyn,NY,1110 Manhattan Ave_Brooklyn_ NY 11222_,(718) 389-0160,Italiancocktailbars;,milk-and-roses-brooklyn,FALSE,$$,4,266,,,,,,,,,,,,,,,,,,,
Flinders Lane,10009,New York,NY,162 Avenue A_New York_ NY 10009_,(212) 228-6900,australian;wine_bars;,flinders-lane-new-york,FALSE,$$,4,187,,,,,,,,,,,,,,,,,,,
NOMO Kitchen,10013,New York,NY,9 Crosby St_NOMO SOHO Hotel_New York_ NY 10013_,(646) 218-6400,American_newmediterranean;breakfast_brunch;,nomo-kitchen-new-york,FALSE,$$,3.5,184,,,,,,,,,,,,,,,,,,,
BCD Tofu House,10001,New York,NY,5W 32nd St_New York_ NY 10001_,(212) 967-1900,korean;,bcd-tofu-house-new-york-3,FALSE,$$,4,1321,,,,,,,,,,,,,,,,,,,
Asian Spicy Curry Pop-up,10013,New York,NY,46 Mulberry St_New York_ NY 10013_,(212) 608-7440,asianfusion;malaysian;chinese;,asian-spicy-curry-pop-up-new-york,FALSE,$,4.5,100,,,,,,,,,,,,,,,,,,,
Bouley Test Kitchen,10010,New York,NY,31 West 21st St_New York_ NY 10010_,(917) 237-3205,french;venues;wine_bars;,bouley-test-kitchen-new-york,FALSE,$$$,4.5,10,,,,,,,,,,,,,,,,,,,
Ristorante Grifone,10017,New York,NY,244 E 46th St_New York_ NY 10017_,(212) 490-7275,Italian,ristorante-grifone-new-york,FALSE,$$$,4,94,,,,,,,,,,,,,,,,,,,
Kura,10009,New York,NY,130 St Marks Pl_New York_ NY 10009_,(212) 228-1010,Japanesesushi;,kura-new-york,FALSE,$$$$,4.5,322,,,,,,,,,,,,,,,,,,,
Ugly Kitchen,10003,New York,NY,103 1st Ave_New York_ NY 10003_,(212) 777-6677,bars;asianfusion;filipino;,ugly-kitchen-new-york,FALSE,$$,4,459,,,,,,,,,,,,,,,,,,,
Almond,10010,New York,NY,12 E 22nd St_New York_ NY 10010_,(212) 228-7557,American_newfrench;,almond-new-york,FALSE,$$,3.5,824,,,,,,,,,,,,,,,,,,,
Trattoria Belvedere,10016,New York,NY,165 Lexington Ave_New York_ NY 10016_,(212) 684-8805,Italianseafood;,trattoria-belvedere-new-york-2,FALSE,$$,4.5,240,,,,,,,,,,,,,,,,,,,
by CHLOE,10012,New York,NY,185 Bleecker St_New York_ NY 10012_,(212) 290-8000,vegan;burgers;icecream;,by-chloe-new-york-11,FALSE,$$,4,1209,,,,,,,,,,,,,,,,,,,
Pretto,10024,New York,NY,417 Amsterdam Ave_New York_ NY 10024_,(212) 362-1180,Italian,pretto-new-york,FALSE,$$,4,34,,,,,,,,,,,,,,,,,,,
Bistro Les Amis,10012,New York,NY,180 Spring St_New York_ NY 10012_,(212) 226-8645,french;,bistro-les-amis-new-york,FALSE,$$,4,278,,,,,,,,,,,,,,,,,,,
Wichcraft,10018,New York,NY,1407 Broadway_New York_ NY 10018_,,sandwiches;salad;breakfast_brunch;,wichcraft-new-york-28,FALSE,,,,,,,,,,,,,,,,,,,,,,
